,text,dataset,aspect_str,aspects
179,battery B-aspect life I-aspect is O ok O . O,Nikon coolpix 4300.txt,battery life[+1],['battery life']
180,i O plan O on O buying O a O second O battery O and O a O larger O cf O for O it O . O,Nikon coolpix 4300.txt,,[]
181,"great O camera B-aspect , O and O for O the O price O you O can O 't O beat O it O . O",Nikon coolpix 4300.txt,camera[+2],['camera']
182,i O 've O been O using O it O for O about O 3 O months O now O . O,Nikon coolpix 4300.txt,,[]
183,i O found O the O controls O very O intuitive O and O learned O how O to O manuver O through O the O menus O quickly O . O,Nikon coolpix 4300.txt,control[+3],['control']
184,the O quality B-aspect is O superb O . O,Nikon coolpix 4300.txt,quality[+3],['quality']
185,"the O small O size B-aspect is O perfect O for O my O little O hands O , O but O may O perhaps O be O uncomfortable O or O awkward O for O a O bigger O person O . O",Nikon coolpix 4300.txt,size[+2],['size']
186,"we O use O older O versions O 880 O , O 885 O of O this O model O in O the O office O and O i O find O them O to O produce O excellent O quality O photos O . O",Nikon coolpix 4300.txt,,[]
187,"the O 4300 O is O a O very O durable O , O compact O package O , O and O i O find O nikon O to O be O a O brand O that O i O can O trust O . O",Nikon coolpix 4300.txt,nikon 4300[+3],['nikon 4300']
188,it O comes O with O a O 16mb O flash O card O that O you O will O need O to O upgrade O ! O,Nikon coolpix 4300.txt,,[]
189,"we O got O a O 256mb O card O , O and O have O been O hard-pressed O to O fill O it O over O a O weekend O . O",Nikon coolpix 4300.txt,,[]
190,the O only O drawbacks O that O i O have O noticed O : O,Nikon coolpix 4300.txt,,[]
191,"it O comes O with O a O rechargable O battery B-aspect that O does O not O seem O to O last O all O that O long O , O especially O if O you O use O the O flash O a O lot O . O",Nikon coolpix 4300.txt,battery[-2],['battery']
192,"so O , O it O 's O a O good O idea O to O purchase O an O extra O battery O to O insure O that O you O are O not O left O hanging O . O",Nikon coolpix 4300.txt,,[]
193,it O does O not O have O an O auto-focus B-aspect assist I-aspect light I-aspect which O is O nice O for O taking O shots O in O low-light O situations O it O allows O the O camera O to O focus O in O low O light O . O,Nikon coolpix 4300.txt,auto-focus assist light[-1],['auto-focus assist light']
194,"i O would O say O that O this O is O not O a O major O issue O , O but O it O can O be O slightly O annoying O if O you O care O about O these O things O . O",Nikon coolpix 4300.txt,,[]
195,"it O has O a O 3x O optical B-aspect zoom I-aspect , O which O is O average O for O these O cameras O . O",Nikon coolpix 4300.txt,optical zoom[-1],['optical zoom']
196,"for O more O , O you O sacrifice O weight O and O size O : O more O optical O zoom O requires O more O glass O and O focal O length O . O",Nikon coolpix 4300.txt,,[]
197,"it O does O have O a O digital O zoom O on O top O of O the O optical O zoom O , O but O you O sacrifice O quality O . O",Nikon coolpix 4300.txt,,[]
198,i O set O the O camera O to O the O `` O manual O `` O mode O for O one O main O reason O : O,Nikon coolpix 4300.txt,,[]
199,in O any O other O mode O it O autofocuses O continuously O and O burns O batteries O . O,Nikon coolpix 4300.txt,,[]
200,"in O manual O , O you O can O set O it O to O `` O single O af O `` O where O it O will O focus O by O depressing O the O shudder O button O prior O to O taking O the O pic O ; O this O is O not O really O a O hinderance O , O you O just O have O to O be O familiar O with O its O menus O and O features O . O",Nikon coolpix 4300.txt,,[]
201,"in O reality O , O these O are O the O only O drawbacks O this O camera O has O , O much O less O than O many O other O models O ! O",Nikon coolpix 4300.txt,,[]
202,"it O is O easy O to O `` O focus O `` O in O on O the O drawbacks O , O so O do O n't O think O i O hate O this O camera O . O",Nikon coolpix 4300.txt,,[]
203,it O really O is O an O awesome O camera B-aspect that O is O hard O to O beat O for O general-to O moderate O snapping O . O,Nikon coolpix 4300.txt,camera[+3],['camera']
204,"for O work O , O we O use O them O in O the O field O often O , O and O they O hold O up O really O well O . O",Nikon coolpix 4300.txt,,[]
205,they O take O excellent O macro B-aspect shots O as O well O . O,Nikon coolpix 4300.txt,macro[+2],['macro']
206,"the O menus O and O features O are O easy O to O manipulate O and O access O , O and O it O takes O silent O movies O . O",Nikon coolpix 4300.txt,menu[+2],['menu']
207,"i O compared O this O to O a O lot O of O other O cameras O , O believe O me O , O it O 's O value O for O money O . O",Nikon coolpix 4300.txt,camera[+2],['camera']
208,the O picturers O are O amazing O . O,Nikon coolpix 4300.txt,picture[+3],['picture']
209,"do O n't O waste O time O looking O at O anything O else O , O just O buy O this O one O . O",Nikon coolpix 4300.txt,,[]
210,it O do O n't O get O any O better O then O the O nikon O 4300 O . O,Nikon coolpix 4300.txt,,[]
211,"i O am O a O nikon O fan O , O and O owned O and O used O slr O nikon O fe O , O n50 O and O n90s O for O many O many O years O . O",Nikon coolpix 4300.txt,,[]
212,"recently O bought O this O coolpix O 4300 O along O with O a O 256mb O ultra O flash O card O . O as O expected O , O i O happily O found O that O qualities O of O the O picture O are O excellent O with O 3m-4m O pixel O / O fine O combos O and O many O of O the O user-friendly O functions O are O very O similar O to O slr O models O , O and O with O added O convenience O of O a O digital O camera O that O you O can O see O pictures O immediately O . O",Nikon coolpix 4300.txt,"picture quality[+2],function[+2]","['picture quality', 'function']"
213,i O particularly O like O the O `` O txt O `` O file O which O records O all O the O control O information O for O all O the O pictures O you O take O . O,Nikon coolpix 4300.txt,txt file[+2],['txt file']
214,the O compact O digital O camera O is O especially O useful O if O you O have O little O children O around O and O you O can O always O take O the O camera O with O you O and O take O many O pictures O of O them O . O,Nikon coolpix 4300.txt,size[+2][u],['size']
215,"try O to O buy O a O high O capacity O ultra O card O , O as O it O 's O 2x O as O faster O as O the O regular O cf O card O . O",Nikon coolpix 4300.txt,,[]
216,"consider O the O time O you O save O during O picture O taking O especially O not O missing O a O good O moment O and O during O download O , O it O 's O well O worth O the O little O extra O money O . O",Nikon coolpix 4300.txt,,[]
217,"an O extra O rechargeable O en-el O 1 O battery O is O also O handy O , O so O you O will O seldom O run O into O `` O out O of O battery O `` O situation O . O",Nikon coolpix 4300.txt,,[]
218,use O the O rechargeable O because O that O saves O you O money O and O helps O the O environment O in O a O long O run O . O,Nikon coolpix 4300.txt,,[]
219,"one O thing O puzzles O me O is O that O for O `` O fine O and O 2200 O + O `` O quality O pictures O , O one O ultra O 256mb O cf O card O can O only O hold O 130-140 O pics O , O but O the O size O of O the O pictures O are O only O around O 1.2 O mb O , O the O math O does O not O add O up O . O",Nikon coolpix 4300.txt,,[]
220,i O would O expecct O the O card O to O hold O over O 200 O pictures O for O size O of O 1.2 O mb/per O . O,Nikon coolpix 4300.txt,,[]
221,anybody O can O explain O that O ? O,Nikon coolpix 4300.txt,,[]
222,"a O nikon B-aspect will O make O you O happier O and O leave O you O lots O of O good O memories O , O as O always O . O",Nikon coolpix 4300.txt,nikon[+3],['nikon']
223,i O highly O recommend O this O camera B-aspect to O anyone O looking O for O a O good O digital O camera B-aspect that O takes O great O pictures O yet O does O n't O take O weeks O to O figure O out O how O to O operate O . O,Nikon coolpix 4300.txt,"camera[+3],picture[+2]","['camera', 'picture']"
224,we O take O this O camera O with O us O everywhere O and O are O constantly O amazed O at O the O quality O of O the O pictures O that O we O get O and O the O number O of O different O ways O the O camera O allows O for O pictures O to O be O taken O . O,Nikon coolpix 4300.txt,picture quality[+2],['picture quality']
225,i O am O a O picture O fanatic O so O i O consider O myself O picky O and O if O your O the O same O way O this O camera B-aspect will O not O let O you O down.now O buy O it O ! O,Nikon coolpix 4300.txt,camera[+3],['camera']
226,"first O of O all O , O let O 's O start O with O my O needs O : O 1 O $ O 500 O budget O 2 O 4mp O resolution O , O 3 O optical O clarity O and O color O , O 4 O fast O - O very O little O shutter O lag O and O quick O sep-up O for O next O picture O , O 5 O compact O size O , O and O 6 O good O camera O grip O to O minimize O camera O shake O . O",Nikon coolpix 4300.txt,,[]
227,"for O three O months O , O i O 've O researched O the O internet O and O magazines O , O queried O various O sales O personnel O , O and O took O hands-on O in-store O test O drives O . O",Nikon coolpix 4300.txt,,[]
228,and O i O finally O settled O on O the O nikon O coolpix O 4300 O . O,Nikon coolpix 4300.txt,,[]
229,"i O have O it O for O a O week O now O , O and O this O camera B-aspect has O exceeded O my O expectations O . O",Nikon coolpix 4300.txt,camera[+3],['camera']
230,the O daylight O pictures O are O brilliant O and O the O indoor O shots O are O very O good O provided O that O your O subject O is O no O more O than O about O 8 O feet O away O . O,Nikon coolpix 4300.txt,"picture[+2],indoor shot[+1]","['picture', 'indoor shot']"
231,the O shutter O lag O is O on O par O with O what O i O 've O experienced O with O point O and O shoot O 35mm O and O aps O film O cameras O and O the O next O frame O advance O is O about O a O couple O seconds O using O a O high O speed O 12x O 128mb O compact O flash O card O a O salesperson O recommended O the O high O speed O card O since O next O frame O advance O speed O was O important O to O me O - O and O it O was O only O a O few O dollars O more O . O,Nikon coolpix 4300.txt,,[]
232,uploading O the O images O to O my O windows-based O pc O is O very O fast O and O simple O . O,Nikon coolpix 4300.txt,image download[+2][u],['image download']
233,"the O only O drawbacks O i O 've O encountered O are O : O 1 O indoor O shots O from O a O distance O > O 8ft O lack O contrast O and O color O , O but O i O 've O found O this O to O be O a O problem O with O all O cameras O with O built-in O flashes O that O i O 've O used O even O on O a O nikon O slr O . O",Nikon coolpix 4300.txt,indoor shot[-1],['indoor shot']
234,"right O now O , O i O 'm O researching O for O an O inexpensive O slave O flash O unit O that O 's O designed O for O digital O cameras O . O",Nikon coolpix 4300.txt,,[]
235,2 O the O battery B-aspect life I-aspect seems O to O be O on O the O short O side O but O adequate O for O most O situations O . O,Nikon coolpix 4300.txt,battery life[-1],['battery life']
236,i O got O 45 O outdoor O and O 15 O indoor O shots O with O the O monitor O on O turning O the O camera O off O and O on O over O a O 4 O hour O period O before O the O battery O died O . O,Nikon coolpix 4300.txt,,[]
237,an O extra O for O a O back-up O battery O would O be O a O good O investment O . O,Nikon coolpix 4300.txt,,[]
238,"3 O the O picture O editing O software B-aspect it O came O with O is O adequate O , O but O not O very O robust O . O",Nikon coolpix 4300.txt,software[-1],['software']
239,i O 'll O still O use O my O photosuite O for O editing O . O,Nikon coolpix 4300.txt,,[]
240,one O more O thing O about O indoor O shots O - O many O of O the O reviews O knocked O this O camera O for O low O light O focusing O . O,Nikon coolpix 4300.txt,,[]
241,"just O for O the O heck O of O it O , O i O took O it O into O my O dark O kitchen O with O only O indirect O light O coming O in O though O the O door O , O and O the O focusing O was O just O fine O . O",Nikon coolpix 4300.txt,,[]
242,"in O summary O , O i O love O this O camera B-aspect and O would O whole-heartedly O recommend O this O to O anyone O wanting O a O high O quality O point O and O shoot O camera B-aspect in O the O medium O price O range O . O",Nikon coolpix 4300.txt,camera[+3],['camera']
243,"- O since O i O wrote O the O review O above O in O january O 2003 O , O i O still O love O this O camera O . O",Nikon coolpix 4300.txt,,[]
244,i O 've O picked O up O a O few O accessories O that O i O found O to O be O useful O . O,Nikon coolpix 4300.txt,,[]
245,i O bought O a O digi-slave O dsf-1s O flash O unit O . O,Nikon coolpix 4300.txt,,[]
246,"i O do O n't O use O a O bracket O , O i O just O hold O it O above O my O head O and O aim O the O flash O with O my O left O hand O . O",Nikon coolpix 4300.txt,,[]
247,"i O also O got O a O ur-e O 4 O step O down O ring O adapter O , O lc-e O 900 O lens O cap O , O and O the O nikon O 28mm O filter O set O . O",Nikon coolpix 4300.txt,,[]
248,this O provides O added O protection O for O the O camera O lens O and O allows O the O use O of O filters O . O,Nikon coolpix 4300.txt,,[]
249,i O leave O the O adapter O and O uv O filter O on O all O the O time O . O,Nikon coolpix 4300.txt,,[]
250,this O also O allows O you O to O turn O on O the O camera O on O without O having O to O remove O the O lens O cap O . O,Nikon coolpix 4300.txt,,[]
251,"the O downside O is O that O you O might O accidentally O take O pictures O with O the O lens O cap O on O , O the O camera O wo O n't O fit O in O the O small O cases O , O and O 28mm O filters O are O expensive O and O hard O to O find O . O",Nikon coolpix 4300.txt,,[]
252,great O camera B-aspect . O,Nikon coolpix 4300.txt,camera[+2],['camera']
253,i O am O impressed O with O how O easy O this O camera O is O to O use B-aspect . O,Nikon coolpix 4300.txt,use[+2],['use']
254,it O takes O great O pictures O . O,Nikon coolpix 4300.txt,picture[+2],['picture']
255,"the O manual B-aspect is O easy O to O understand O , O and O it O is O mostly O idiot O proof O . O",Nikon coolpix 4300.txt,manual[+2],['manual']
256,"it O is O small O , O unlike O my O canon O slr O , O so O it O easily O fits O in O my O pocket O . O",Nikon coolpix 4300.txt,size[+2][u],['size']
257,i O have O not O yet O figured O out O how O to O make O it O snap O quick O pictures O for O action O shots O . O,Nikon coolpix 4300.txt,,[]
258,now O where O did O i O put O that O manual O ? O,Nikon coolpix 4300.txt,,[]
259,do O n't O let O my O five O star O rating O fool O you O . O,Nikon coolpix 4300.txt,,[]
260,the O nikon O coolpix O 4300 O deserves O six O . O,Nikon coolpix 4300.txt,,[]
261,i O got O this O camera B-aspect about O a O month O ago O and O i O can O 't O put O it O down O . O,Nikon coolpix 4300.txt,camera[+3],['camera']
262,"i O was O considering O buying O the O minolta O f-100 O and O the O sony O dsc-p O 9 O , O but O at O the O camera O shop O , O realized O this O one O went O above O and O beyond O . O",Nikon coolpix 4300.txt,,[]
263,i O selected O the O 4300 O right O away O and O have O gotten O high O quality O pictures O every O time O . O,Nikon coolpix 4300.txt,picture quality[+2],['picture quality']
264,autofocus B-aspect feels O exactly O like O my O film O camera O while O scene O and O manual B-aspect mode I-aspect add O a O little O fun O challenge O to O it O all O . O,Nikon coolpix 4300.txt,"autofocus[+1],scene mode[+1],manual mode[+1]","['autofocus', 'scene mode', 'manual mode']"
265,i O would O also O recommend O buying O an O extra O battery O and O at O least O a O 128 O mb O compact O flash O type O i O memory O card O . O,Nikon coolpix 4300.txt,,[]
266,buy O this O camera O and O savour O it O . O,Nikon coolpix 4300.txt,,[]
267,i O reviewed O several O digital O cameras O before O settling O on O this O one O . O,Nikon coolpix 4300.txt,,[]
268,this O one O was O rated O very O high O by O several O people O check O out O this O site O and O epinions.com O . O,Nikon coolpix 4300.txt,,[]
269,i O have O not O been O disappointed O with O my O purchase O . O,Nikon coolpix 4300.txt,camera[+2][p],['camera']
270,picture B-aspect quality I-aspect in O outdoor O settings O is O indistinguishable O from O 35mm O . O,Nikon coolpix 4300.txt,picture quality[+2],['picture quality']
271,"on O average O , O indoor O shots O with O a O flash O are O not O quite O as O good O as O 35mm O . O",Nikon coolpix 4300.txt,indoor shot[-2],['indoor shot']
272,"however O , O the O convenience O of O using O digital O far O outweighs O the O slightly O less O accurate O indoor O pictures O . O",Nikon coolpix 4300.txt,,[]
273,i O am O extremely O satisfied O with O this O camera B-aspect . O,Nikon coolpix 4300.txt,camera[+3],['camera']
274,i O purchased O it O from O amazon O on O a O since O discontinued O promotion O . O,Nikon coolpix 4300.txt,,[]
275,buy O an O extra O battery O - O life O is O good O but O still O somewhat O short O . O,Nikon coolpix 4300.txt,,[]
276,do O n't O buy O this O camera O if O you O are O not O going O to O purchase O a O 128 O megabyte O card O . O,Nikon coolpix 4300.txt,,[]
277,you O need O the O storage O to O hold O a O decent O amount O of O shots O at O 4 O megapixel O resolution O . O,Nikon coolpix 4300.txt,,[]
278,i O have O one O thing O to O say O to O the O numbskulls O who O complain O that O this O camera O 's O controls O are O confusing O and O hard O to O remember O : O,Nikon coolpix 4300.txt,,[]
279,read O the O directions O ! O,Nikon coolpix 4300.txt,,[]
280,the O regular O mode O in O this O camera O works O for O 80 O % O of O settings O . O,Nikon coolpix 4300.txt,,[]
281,the O `` O scene O `` O mode O works O well O for O the O remainder O of O shots O that O are O not O going O to O be O in O a O `` O regular O `` O setting O . O,Nikon coolpix 4300.txt,scene mode[+2],['scene mode']
282,i O wish O the O camera O had O a O higher O optical O zoom O so O that O i O could O take O better O wildlife O photos O . O,Nikon coolpix 4300.txt,,[]
283,"however O , O its O 3x O optical B-aspect setting I-aspect is O acceptable O for O 70 O % O of O the O shots O that O i O take O . O",Nikon coolpix 4300.txt,optical setting[+1],['optical setting']
284,"buy O this O camera O , O you O wo O n't O regret O it O . O",Nikon coolpix 4300.txt,,[]
285,"if O you O 're O looking O for O a O small O , O compact O , O super O resolution O digital O camera B-aspect , O you O can O end O your O search O with O the O nikon O 4300 O ! O",Nikon coolpix 4300.txt,camera[+2],['camera']
286,"after O a O lengthy O and O extensive O journey O for O a O feature-loaded O , O high O performance O , O travel O size O camera O , O i O initially O gravitated O to O this O little O gem O because O of O the O superior O picture B-aspect quality I-aspect 4 O mega O pixel O . O",Nikon coolpix 4300.txt,picture quality[+3],['picture quality']
287,"after O using O it O for O about O a O month O , O i O can O state O unequivocably O that O this O nikon B-aspect definitely O delivers O a O huge O bang O for O the O buck O . O",Nikon coolpix 4300.txt,nikon[+3],['nikon']
288,its O easy O to O use B-aspect and O the O sheer O fun O of O being O able O to O use B-aspect an O array O of O nikon O accessories O like O the O telephoto O and O wide-angle O lenses O is O the O proverbial O icing O on O the O cake O . O,Nikon coolpix 4300.txt,"use[+1], accessory[+2]","['use', 'accessory']"
289,"yes O , O the O picture B-aspect quality I-aspect and O features O which O are O too O numerous O to O mention O are O unmatched O for O any O camera O in O this O price O range O . O",Nikon coolpix 4300.txt,"picture quality[+3],feature[+3]","['picture quality', 'feature']"
290,the O design B-aspect and O construction B-aspect are O excellent O -- O as O is O the O legendary O quality O of O the O nikon O optics O . O,Nikon coolpix 4300.txt,"design[+2],construction[+2],optic[+2]","['design', 'construction', 'optic']"
291,i O own O a O 35mm O slr O camera O and O this O is O my O second O digital O . O,Nikon coolpix 4300.txt,,[]
292,"if O you O 're O seeking O that O elusive O state O of O photographic O euphoria O that O is O free O of O buyer O 's O remorse O and O filled O with O cool O , O then O travel O to O the O world O of O the O coolpix O 4300 O ! O",Nikon coolpix 4300.txt,,[]
293,had O it O for O a O week O . O,Nikon coolpix 4300.txt,,[]
294,"there O are O so O many O functions O in O this O little O , O yet O powerful O camera B-aspect ! O",Nikon coolpix 4300.txt,camera[+2],['camera']
295,seriously O ! O i O love O it O ! O,Nikon coolpix 4300.txt,camera[+3][p],['camera']
296,"my O room O is O so O dark O and O when O i O tried O taking O pics O of O it O with O my O old O camera O , O they O came O out O black O , O but O with O this O , O they O look O the O same O in O the O picture O as O in O real O life O . O",Nikon coolpix 4300.txt,,[]
297,"better O actually O cause O my O carpet O looks O clean O , O lol O . O",Nikon coolpix 4300.txt,,[]
298,but O this O camera B-aspect is O great O ! O,Nikon coolpix 4300.txt,camera[+2],['camera']
299,the O picture B-aspect quality I-aspect is O amazing O and O you O can O connect O it O to O your O tv O and O could O make O silent O movies O that O way O if O you O wanted O to O . O,Nikon coolpix 4300.txt,"picture quality[+3],movie[+1]","['picture quality', 'movie']"
300,"i O can O 't O connect O it O to O my O computer O though O , O but O that O 's O a O problem O with O windows O me O , O not O the O camera O . O",Nikon coolpix 4300.txt,,[]
301,"if O you O have O windows O me O you O should O upgrade O to O xp O anyway O , O lol O . O",Nikon coolpix 4300.txt,,[]
302,but O it O works O perfectly O fine O on O my O parent O 's O computer O . O,Nikon coolpix 4300.txt,,[]
303,"it O does O have O a O lense B-aspect cap I-aspect , O but O it O wo O n't O let O you O take O pics O with O it O on O which O is O real O good O . O",Nikon coolpix 4300.txt,lense cap[+1],['lense cap']
304,the O battery B-aspect recharges O ral O fast O and O the O recharger O thingy O that O comes O with O is O real O nice O . O,Nikon coolpix 4300.txt,battery[+2],['battery']
305,"ooh O , O and O i O dropped O it O and O it O still O works O fine O : O this O little O camera B-aspect has O so O many O features O i O have O n't O even O gotten O to O all O of O them O yet O . O",Nikon coolpix 4300.txt,camera[+2],['camera']
306,"i O did O quite O a O bit O of O research O before O buying O this O camera O , O and O this O one O had O everything O i O was O looking O for O . O",Nikon coolpix 4300.txt,,[]
307,"it O 's O easy O for O beginners O to O use B-aspect , O but O has O features O that O more O serious O photographers O will O love O , O so O it O 's O an O excellent O camera B-aspect to O grow O into O . O",Nikon coolpix 4300.txt,"use[+1],feature[+2], camera[+2]","['use', 'feature', 'camera']"
308,"it O 's O light O weight B-aspect enough O to O take O with O you O everywhere O , O but O powerful O enough O to O get O outstanding O pix O . O",Nikon coolpix 4300.txt,"weight[+2], picture[+2][u]","['weight', 'picture']"
309,"i O love O the O continuous B-aspect shot I-aspect mode I-aspect , O which O allows O you O to O take O up O to O 16 O pix O in O rapid O succession O -- O great O for O action O shots O . O",Nikon coolpix 4300.txt,continuous shot mode[+3],['continuous shot mode']
310,i O 'm O amazed O at O the O photo B-aspect quality I-aspect -- O prints O are O indistinguishable O from O 35mm O prints O . O,Nikon coolpix 4300.txt,"photo quality[+3],print[+2]","['photo quality', 'print']"
311,"i O only O have O one O complaint O , O and O that O is O the O 8mb B-aspect card I-aspect included O . O",Nikon coolpix 4300.txt,8mb card[-2],['8mb card']
312,8mb B-aspect for O a O camera O like O this O is O a O joke O . O,Nikon coolpix 4300.txt,8mb[-2],['8mb']
313,a O card O with O more O memory O is O a O must O . O,Nikon coolpix 4300.txt,,[]
314,"a O minor O quibble O , O since O most O cameras O on O the O market O still O only O include O the O 8mb O cards O . O",Nikon coolpix 4300.txt,,[]
315,"if O you O do O any O research O into O digital O cameras O , O you O 'll O quickly O find O that O this O camera O is O just O about O the O best O value O out O there O . O",Nikon coolpix 4300.txt,,[]
316,these O are O the O reasons O i O think O it O 's O great O : O,Nikon coolpix 4300.txt,,[]
317,1 O it O has O all O the O features O an O amatuer O photo-enthusiast O would O want O . O,Nikon coolpix 4300.txt,feature[+2],['feature']
318,2 O it O is O easy O enough O for O my O grandmother O to O use B-aspect . O,Nikon coolpix 4300.txt,use[+2],['use']
319,3 O it O is O very O compact O but O the O controls O are O so O well O designed O that O they O 're O still O easy O to O use O . O,Nikon coolpix 4300.txt,"size[+2][u],control[+2]","['size', 'control']"
320,4 O it O has O optional O lenses O like O wide O angles O and O extra O zooms O . O,Nikon coolpix 4300.txt,,[]
321,"5 O for O `` O digital O film O `` O it O uses O compact O flash O cards O , O which O are O easy O to O find O , O cheap O , O reliable O and O supported O by O many O other O devices O you O may O have O at O hoome O . O",Nikon coolpix 4300.txt,,[]
322,6 O the O nikon O coolpix O line O is O a O well-established O line O so O you O know O support O and O parts O are O going O to O be O available O even O when O nikon O releases O a O newer O model O . O,Nikon coolpix 4300.txt,nikon support[+1],['nikon support']
323,7 O picture B-aspect quality I-aspect is O excellent O . O,Nikon coolpix 4300.txt,picture quality[+2],['picture quality']
324,8 O battery B-aspect life I-aspect is O excellent O . O,Nikon coolpix 4300.txt,battery life[+2],['battery life']
325,9 O 3x O built-in O optical B-aspect zoom I-aspect is O a O lot O for O this O price O range O . O,Nikon coolpix 4300.txt,optical zoom[+2],['optical zoom']
326,10 O great O price B-aspect for O all O the O features O . O,Nikon coolpix 4300.txt,price[+2],['price']
327,here O 's O what O you O may O miss O or O be O annoyed O by O with O this O camera O : O,Nikon coolpix 4300.txt,,[]
328,1 O no O direct O firewire B-aspect to O the O camera O . O,Nikon coolpix 4300.txt,firewire[-1],['firewire']
329,"there O is O usb O , O though O . O",Nikon coolpix 4300.txt,,[]
330,"2 O the O camera O is O so O small O that O when O you O attach O some O lenses O i O have O the O 19mm O wide-angle O -- O wc-e O 68 O , O the O optical O viewfinder B-aspect is O partially O obscured O . O",Nikon coolpix 4300.txt,viewfinder[-1],['viewfinder']
331,"this O does O n't O affect O the O picture O , O of O course O . O",Nikon coolpix 4300.txt,,[]
332,you O just O have O to O use O the O lcd O viewfinder O to O see O the O whole O picture O . O,Nikon coolpix 4300.txt,,[]
333,it O 's O no O problem O for O me O personally O . O,Nikon coolpix 4300.txt,,[]
334,3 O battery O has O to O be O removed O to O recharge O . O,Nikon coolpix 4300.txt,,[]
335,"4 O an O ac O adapter O for O powering O the O camera O while O the O battery O 's O out O is O not O included O , O although O one O can O be O purchased O separately O . O",Nikon coolpix 4300.txt,,[]
336,5 O two O different O adapters O -- O ur-e O 4 O and O ur-e O 7 O -- O are O required O for O some O attachment O lenses O . O,Nikon coolpix 4300.txt,,[]
337,"most O of O these O `` O annoyances O `` O , O though O , O are O comparable O to O what O you O 'll O find O on O other O cameras O in O this O price O range O . O",Nikon coolpix 4300.txt,,[]
338,"i O am O new O to O the O whole O digital O camera O thing O ; O well O , O new O to O the O whole O camera O thing O period O , O really O . O",Nikon coolpix 4300.txt,,[]
339,"this O camera O was O affordable O , O very O easy O to O learn B-aspect , O and O produces O spectacular O images O . O",Nikon coolpix 4300.txt,"price[+2][u],learn[+2],image[+3]","['price', 'learn', 'image']"
340,the O auto-mode O is O good O enough O for O most O shots O but O the O 4300 O also O boasts O 12 O versatile O scene O modes O as O well O as O a O manual B-aspect mode I-aspect though O i O admit O i O have O n't O played O with O it O too O much O on O manual O . O,Nikon coolpix 4300.txt,"auto mode[+2],scene mode[+2],manual mode[+2]","['auto mode', 'scene mode', 'manual mode']"
341,it O 's O size B-aspect also O makes O it O ideal O for O travel O . O,Nikon coolpix 4300.txt,size[+2],['size']
342,"overall O the O nikon O 4300 O is O a O very O dependable O , O robust O , O and O useful O little O camera B-aspect . O",Nikon coolpix 4300.txt,camera[+3],['camera']
343,awesome O camera B-aspect with O huge O print B-aspect quality I-aspect in O a O tiny O package O . O,Nikon coolpix 4300.txt,"camera[+3], print quality[+3]","['camera', 'print quality']"
344,"the O same O 4mp O chip O from O the O 4500 O camera O , O plus O a O 3x O zoom O with O the O ability O to O expand O upon O that O with O extenders O , O great O closeup B-aspect mode I-aspect , O long O lasting O rechargable O battery B-aspect , O etc O etc O . O",Nikon coolpix 4300.txt,"closeup mode[+2], battery[+2]","['closeup mode', 'battery']"
345,"in O my O opinion O it O 's O the O best O camera B-aspect for O the O money O if O you O 're O looking O for O something O that O 's O easy O to O use O , O small O good O for O travel O , O and O provides O excellent O , O sharp O images O . O",Nikon coolpix 4300.txt,camera[+3],['camera']
