,text,dataset,aspect_str,aspects
167,If O you O do O n't O care O about O manual O controls O then O its O for O you O ! O,Canon PowerShot SD500.txt,,[]
168,Very O good O `` O every O day O '' O camera B-aspect . O Fits O nicely O in O the O pocket O of O my O jeans O and O takes O quality O photos O . O,Canon PowerShot SD500.txt,camera[+1],['camera']
169,"If O you O want O a O sharp O looking B-aspect , O fast B-aspect digital O camera O and O you O do O n't O need O or O want O manual O controls O , O then O this O is O the O camera O for O you O ! O",Canon PowerShot SD500.txt,"looking[+2],fast[+3]","['looking', 'fast']"
170,"Great O for O 1st O time O digital O camera O owners O who O are O learning O the O `` O digital O '' O way O of O the O photo O taking O force O like O me O or O for O the O experienced O digital O photographer O who O wants O a O powerful O , O easy O to O keep O with O you O at O all O times O camera O . O",Canon PowerShot SD500.txt,,[]
171,am O so O glad O I O bought O this O camera B-aspect . O,Canon PowerShot SD500.txt,camera[+3],['camera']
172,All O the O good O reviews O for O the O SD500 B-aspect are O true O . O,Canon PowerShot SD500.txt,SD500[+3],['SD500']
173,The O view B-aspect finder I-aspect shows O crystal O clear O pictures O that O will O look O even O better O when O you O get O them O to O the O computer O . O,Canon PowerShot SD500.txt,view finder[+3],['view finder']
174,The O included O software B-aspect removes O any O red O eye O easily O . O,Canon PowerShot SD500.txt,software[+3],['software']
175,"if O you O are O looking O for O a O small B-aspect camera O to O throw O in O your O pocket O , O take O great O pics B-aspect and O video O , O get O the O SD500 O . O",Canon PowerShot SD500.txt,"pics[+3],small[+3]","['pics', 'small']"
176,Also O make O sure O you O pick O up O a O good O high O speed O SD O card O like O the O SanDisk O Ultra O 2 O . O,Canon PowerShot SD500.txt,,[]
177,This O is O overall O the O best O point O and O shoot O camera B-aspect I O 've O used O . O,Canon PowerShot SD500.txt,camera[+1],['camera']
178,Unlike O many O other O compact O PS O cameras O this O camera O has O an O AF O assist O lamp O essential O for O focusing O in O dark O areas O . O,Canon PowerShot SD500.txt,,[]
179,Placement O of O the O buttons B-aspect and O software O user B-aspect interface I-aspect is O near O perfect O . O,Canon PowerShot SD500.txt,"buttons[+3],user interface[+3]","['buttons', 'user interface']"
180,The O only O problem O I O have O with O the O buttons O is O that O the O power B-aspect button I-aspect and O print/share O button O do O n't O have O a O nice O click O . O,Canon PowerShot SD500.txt,power button[-1],['power button']
181,The O buttons B-aspect are O rather O stiff O . O,Canon PowerShot SD500.txt,buttons[-2],['buttons']
182,I O also O tend O to O like O the O sliding O cover/on O switch B-aspect found O on O many O compact O PS O cameras O since O it O 's O much O faster O and O easier O to O power O on O if O you O need O to O take O that O instant O shot O . O,Canon PowerShot SD500.txt,switch[+3],['switch']
183,"overall O build B-aspect quality O , O good O macros-results B-aspect , O impressive O video-quality B-aspect , O good O pictures O with O flash B-aspect good O colours O , O sharp O results O , O excellent O auto O white B-aspect balance I-aspect . O",Canon PowerShot SD500.txt,"build[+1],macros-results[+2],video-quality[+3],flash[+3],white balance[+3]","['build', 'macros-results', 'video-quality', 'flash', 'white balance']"
184,"Could O be O better O to O be O a O perfect O camera B-aspect and O some O competitors O do O some O of O this O better O : O purple O fringing O , O details O in O high-light O area O , O noise O over O ISO100 O , O red-eyes O , O fewprocessing O artefacts O , O fewloss O of O some O details O especially O of O the O hairs O of O peoples O in O low O light O , O automatic O autofocus O , O whizing O while O video-playback O , O better O video O comression O smaler O viedo-files O , O more O manual O controls O , O longer O lasting O battery O , O indicator O for O battery O , O better O protection O of O the O LCD O , O less O weight O . O",Canon PowerShot SD500.txt,camera[+1],['camera']
185,"When O the O overall O image B-aspect quality O especially O natural O colours O , O details O , O natural O looking O of O the O pictures O is O the O most O important O thing O , O then O this O camera B-aspect ist O top O notch O and O very O impressive O . O",Canon PowerShot SD500.txt,"camera[+2],image[+1]","['camera', 'image']"
186,"In O low O light O with O flash B-aspect I O found O it O clear O better O then O the O sony O P200 O too O much O red O , O colours O overall O not O as O natural O but O fewer O red-eyes O . O",Canon PowerShot SD500.txt,flash[+3],['flash']
187,"The O Fujifilm O F10 O is O probably O the O best O compact O camera O for O low O light O ISO O 400 O with O not O much O noise O , O even O ISO O 800 O is O relative O good O . O",Canon PowerShot SD500.txt,,[]
188,I O have O see O impressive O pictures O of O this O camera O but O also O some O who O are O not O as O detailed O as O of O the O Ixus O SD500 O . O,Canon PowerShot SD500.txt,,[]
189,"For O me O the O colors O of O the O Casio-cameras O Z750 O , O Z50are O n't O by O far O as O good O as O that O of O the O SD500 O , O the O pictures O looks O more O artificial O and O over O processed O . O",Canon PowerShot SD500.txt,,[]
190,Some O adjustments O in O the O settings B-aspect could O help O make O it O better O . O,Canon PowerShot SD500.txt,settings[-1],['settings']
191,"I O found O best O results O in O most O situation O with O manual/center O auto O focus B-aspect , O manual O mode O , O ISO O 100 O shorter O aperture-time O , O so O more O often O sharper O images O as O with O ISO O 50 O , O auto O white O balance O auto O white O balance O is O better O than O of O the O other O canon O cameras O I O have O and O they O already O do O very-well O . O",Canon PowerShot SD500.txt,focus[+1],['focus']
192,I O upgraded O from O a O very O small O 3.2 O mpxl O camera B-aspect to O this O camera B-aspect with O great O results O . O,Canon PowerShot SD500.txt,camera[+1],['camera']
193,Good O color B-aspect and O very O little O needed O to O correct O photos O on O Paintshop O Pro O . O,Canon PowerShot SD500.txt,color[+3],['color']
194,Neat O feature O for O self-timer O allows O you O to O record O two O different O warnings O . O,Canon PowerShot SD500.txt,Picture[+1],['Picture']
195,I O use O `` O get O ready O '' O and O `` O here O it O comes O '' O . O,Canon PowerShot SD500.txt,,[]
196,The O manual B-aspect is O excellent O . O,Canon PowerShot SD500.txt,manual[+3],['manual']
197,Get O the O Ultra O SD O card O which O allows O very O quick O turnaround O on O shots O . O,Canon PowerShot SD500.txt,,[]
198,"To O limit O lag O time O , O turn O off O flash O or O if O flash O needed O , O turn O off O display O . O",Canon PowerShot SD500.txt,,[]
199,"Also O , O multiple B-aspect picture I-aspect feature O is O very O , O very O fast O . O",Canon PowerShot SD500.txt,multiple picture[+3],['multiple picture']
200,Very O fast O powerup B-aspect and O great O speed O when O taking O multiple B-aspect pictures I-aspect . O,Canon PowerShot SD500.txt,"powerup[+2],multiple pictures[+3]","['powerup', 'multiple pictures']"
201,Perfect O size B-aspect ! O Beats O the O competition O by O leaps O and O bounds O . O,Canon PowerShot SD500.txt,size[+3],['size']
202,Check O out O the O other O professional O reviews O for O this O camera O on O the O web O . O,Canon PowerShot SD500.txt,,[]
203,CNET O unfortunately O is O greatly O underrating O this O camera O in O its O editorial O review O . O,Canon PowerShot SD500.txt,,[]
204,Check O this O one O out O for O yourself O for O sure O ! O,Canon PowerShot SD500.txt,,[]
205,I O have O not O been O this O happy O about O a O purchase O I O have O made O in O a O long O time O . O,Canon PowerShot SD500.txt,,[]
206,I O highly O recommend O this O camera O ! O I O can O shoot O continuous O 640x480 O 60 O fps O video O until O my O 1gig O SD O card O fills O up O ! O,Canon PowerShot SD500.txt,,[]
207,I O am O impressed O with O this O camera B-aspect inside O and O out O . O,Canon PowerShot SD500.txt,camera[+1],['camera']
208,This O is O my O third O digital O Elph O and O it O is O definitley O the O best O ever O . O,Canon PowerShot SD500.txt,,[]
209,Finally O a O Canon O with O a O setting O for O Snow O White O Balance O . O,Canon PowerShot SD500.txt,,[]
210,I O love O the O camera B-aspect . O,Canon PowerShot SD500.txt,camera[+3],['camera']
211,This O camera O is O perfect O for O the O person O who O wants O a O compact B-aspect camera O that O produces O excellent O photos O in O just O about O any O situation O . O,Canon PowerShot SD500.txt,"compact[+2],photo[+3]","['compact', 'photo']"
212,"Flash O works O well O for O a O compact O , O red O eye O is O a O minor O problem O . O",Canon PowerShot SD500.txt,,[]
213,The O camera O responce B-aspect is O VERY O quick O . O,Canon PowerShot SD500.txt,responce[+3],['responce']
214,Almost O no O lag O between O button O activation O and O shutter O . O,Canon PowerShot SD500.txt,,[]
215,Camera O powers O on O and O ready O in O about O a O second O . O,Canon PowerShot SD500.txt,,[]
216,"I O have O a O Canon O A O 70 O , O and O now O this O SD500 O , O its O amazing O , O how O this O little O camera O produces O , O such O great O pics B-aspect , O it O even O brings O out O ur O pimples O on O the O face O . O",Canon PowerShot SD500.txt,pics[+1],['pics']
217,that O u O missed O in O the O mirror O ! O,Canon PowerShot SD500.txt,,[]
218,"Once O I O learned O how O to O use O the O diferent O features O , O it O is O much O easier O than O my O old O one O to O use O and O view O pics O . O",Canon PowerShot SD500.txt,,[]
219,And O the O video B-aspect quality O is O amazing O . O,Canon PowerShot SD500.txt,video[+3],['video']
220,On O the O 60fps O setting O it O seems O like O a O regular O video O recorder O ! O ! O,Canon PowerShot SD500.txt,,[]
221,And O it O fits B-aspect right O in O my O pocket O much O easier O than O my O old O S30 O . O,Canon PowerShot SD500.txt,fits[+3],['fits']
222,I O thought O this O camera B-aspect was O awful O and O I O did O tons O of O research O on O CNET O and O other O sites O . O,Canon PowerShot SD500.txt,camera[-1],['camera']
223,There O were O many O times O when O I O clicked O the O automatic B-aspect shutter I-aspect and O nothing O happens O . O,Canon PowerShot SD500.txt,automatic shutter[-3],['automatic shutter']
224,"It O seems O you O have O to O double O click O some O of O the O time O , O but O not O all O of O the O time O . O",Canon PowerShot SD500.txt,,[]
225,Huh O ? O I O missed O out O on O lots O of O photos O and O lots O and O lots O came O back O blurry O . O,Canon PowerShot SD500.txt,,[]
226,"The O controls B-aspect are O hard O to O manipulate O , O especially O in O the O dark O . O",Canon PowerShot SD500.txt,controls[-1],['controls']
227,The O LCD B-aspect screen O is O too O small O since O there O are O so O many O cameras O that O have O larger O ones O . O,Canon PowerShot SD500.txt,LCD[-2],['LCD']
